0.0	0.0
0.00047248310964564944	0.09361205114279784
0.001853728403845123	0.18167205479994936
0.004085879001352266	0.2637203009369063
0.007106711093499696	0.3393434085533533
0.010850105656345477	0.4081759687108986
0.015246535341858491	0.4699019361906276
0.020223564011412343	0.5242557664910588
0.02570635635825269	0.5710232946390571
0.03161819497572527	0.6100423444944023
0.03788100213810841	0.6412030595370164
0.044415863461186866	0.6644479494426162
0.051143550676104654	0.679771669478616
0.05798504087848477	0.6872205307975077
0.06486202939943442	0.6868917164934873
0.07169743356655522	0.6789322528551514
0.07841588507494168	0.6635377606262708
0.08494420867812802	0.6409509558279993
0.09121188446569284	0.6114598761776299
0.09715149136235546	0.5753959050101523
0.10269912984386975	0.5331315880547118
0.10779482182514455	0.48507825688580714
0.11238288593879053	0.43168348628692105
0.11641228656244951	0.37342838681467744
0.11983695509280401	0.3108247677732166
0.12261608210302644	0.24441214287358778
0.12471437889051362	0.17475462166407404
0.12610230775780384	0.10243776649902478
0.12675628044129317	0.028065350865056207
0.1266588233931909	-0.047744030949745955
0.12579870899804768	-0.12436034631439875
0.12417105267092254	-0.20114561353803517
0.1217773748414217	-0.2774573966488084
0.11862562761913042	-0.3526524002542775
0.11473018520280132	-0.42609011039112965
0.11011179818982697	-0.4971363433608896
0.10479751205985988	-0.5651669504423296
0.09882054804514939	-0.6295715333766261
0.09222014715973326	-0.689757151317924
0.08504137767179665	-0.7451518637615454
0.0773349083196968	-0.7952080657418791
0.06915674812799932	-0.8394058866236983
0.060567951749532556	-0.8772566259419549
0.051634291770817464	-0.9083058981835409
0.04242590050245276	-0.9321366503839686
0.03301688167973693	-0.9483721261372716
0.023484893671123386	-0.9566785903360953
0.013910706493353908	-0.9567678537848749
0.004377734596257898	-0.9483995826325674
-0.005028452158617691	-0.9313833478445935
-0.014220636680889465	-0.9055804060227955
-0.023110479190436406	-0.8709051857059633
-0.0316090551961683	-0.8273264920472477
-0.03962740398632092	-0.7748684012665313
-0.04707708468036276	-0.7136108857265624
-0.053870737295918625	-0.6436901986914235
-0.05992264646345857	-0.5652990036225467
-0.06514930479830428	-0.47868618183862377
-0.06946997335387461	-0.38415645979236085
-0.07280723686176915	-0.2820696930910403
-0.07508755028263292	-0.17283991264031098
-0.07624177559908518	-0.05693430527990391
-0.07620570742094279	0.06512801901120174
-0.07492058463438189	0.19277761168751512
-0.07233358429817671	0.325396636893351
-0.06839829456009583	0.46232111754875294
-0.063075163792502	0.6028433836570364
-0.05633192510040841	0.746214635459991
-0.04814399249868573	0.8916480313662393
-0.03849482454502162	1.0383221067479473
-0.027376252009846835	1.1853845352652337
-0.014788766262404884	1.3319562432687255
-0.0007417645916163451	1.4771358954066898
0.014746251015500311	1.620004721554924
0.03164752512535163	1.7596316942432892
0.049924953598321276	1.8950790452242505
0.06953204496989285	2.0254080641137437
0.09041294100062469	2.1496851297066506
0.11250249853734506	2.2669879269398288
0.1357264340914195	2.3764117597914773
0.16000153157924246	2.477075840557861
0.18523591226469005	2.568129448632023
0.21132936577007588	2.648757961563955
0.23817374070265385	2.7181887709753516
0.26565339185533654	2.775696496636998
0.2936456755261625	2.8206075440362075
0.32202148646424433	2.852303697683778
0.3506458266943775	2.8702251127315384
0.3793784022679392	2.8738727528722428
0.4080742387002616	2.862809734506931
0.43658431000911957	2.836662901446215
0.46475617795698465	2.795122691658787
0.4924346227226488	2.7379424494301925
0.5194622722430706	2.6649380500477045
0.5456802185587231	2.5759863968927386
0.5709286274974952	2.471025172002024
0.5950473368891647	2.3500506623922996
0.6178764351698764	2.213116734382901
0.6392568372996643	2.060334771749272
0.6590308550080217	1.8918723933630317
0.6770427540338071	1.7079529796516284
0.6931393156178305	1.5088561626742252
0.7071703989398337	1.2949183671380118
0.7189895297485638	1.066537240745147
0.7284545303534729	0.8241748796620533
0.7354281801757532	0.568361336942654
0.7397789193195474	0.29969955407716314
0.7413816013774488	0.018870256206169885
0.740118309451351	-0.2733598825786761
0.7358792544615689	-0.5761308027549995
0.7285637483692975	-0.8884811203282672
0.7180812478943706	-1.2093422668083311
0.7043524610550085	-1.5375313976032312
0.6873105213136368	-1.8717454262160143
0.6669022146318171	-2.210555834210381
0.6430892657683263	-2.5524029552699083
0.6158496520872294	-2.8955963534538145
0.5851788934128113	-3.238318715547615
0.5510912990268206	-3.578630360327356
0.5136211556127921	-3.914477294477186
0.4728238107887286	-4.243703547869426
0.42877661967612823	-4.564066718298909
0.381579702976097	-4.873260253540189
0.3313564579195749	-5.168940177138265
0.2782537840440136	-5.448755196882961
0.22244199703155387	-5.710378990018239
0.16411440593261095	-5.9515452148498875
0.10348653264548835	-6.170083626944405
0.04079497293049328	-6.363955508306534
-0.023704089264333872	-6.531287290958948
-0.08973668692476644	-6.670400541231297
-0.15701315046799413	-6.779836826929236
-0.22523040575499786	-6.858376136873957
-0.29407441928619216	-6.90504773887808
-0.36322271056836475	-6.9191326871211825
-0.4323468485344719	-6.900158242164764
-0.5011148534517016	-6.847884470515633
